# Term ID	Term name	num of genes	num of total genes	P-value	P-value corrected
R-HSA-9630794	Evasion of Oncogene Induced Senescence Due to Defective p16INK4A binding to CDK4 and CDK6	2	3	0.02036149602229034	0.043735273291324005
R-HSA-9632700	Evasion of Oxidative Stress Induced Senescence Due to Defective p16INK4A binding to CDK4 and CDK6	2	3	0.02036149602229034	0.043735273291324005
R-HSA-9022538	Loss of MECP2 binding ability to 5mC-DNA	2	3	0.02036149602229034	0.043735273291324005
R-HSA-180897	Vpr-mediated induction of apoptosis by mitochondrial outer membrane permeabilization	2	3	0.02036149602229034	0.043735273291324005
R-HSA-8875791	MET activates STAT3	2	3	0.02036149602229034	0.043735273291324005
R-HSA-9649913	RAS GTPase cycle mutants	2	3	0.02036149602229034	0.043735273291324005
R-HSA-9636249	Inhibition of nitric oxide production	2	3	0.02036149602229034	0.043735273291324005
R-HSA-68875	Mitotic Prophase	2	3	0.02036149602229034	0.043735273291324005
R-HSA-3108232	SUMO E3 ligases SUMOylate target proteins	2	3	0.02036149602229034	0.043735273291324005
R-HSA-3645790	TGFBR2 Kinase Domain Mutants in Cancer	2	3	0.02036149602229034	0.043735273291324005
R-HSA-1368071	NR1D1 (REV-ERBA) represses gene expression	2	3	0.02036149602229034	0.043735273291324005
R-HSA-432720	Lysosome Vesicle Biogenesis	7	34	0.021884795697785057	0.046831829599551233
R-HSA-202433	Generation of second messenger molecules	7	34	0.021884795697785057	0.046831829599551233
R-HSA-9008059	Interleukin-37 signaling	5	20	0.022998674043724805	0.048941519718278946
R-HSA-400206	Regulation of lipid metabolism by PPARalpha	5	20	0.022998674043724805	0.048941519718278946
R-HSA-6803204	TP53 Regulates Transcription of Genes Involved in Cytochrome C Release	5	20	0.022998674043724805	0.048941519718278946
R-HSA-912526	Interleukin receptor SHC signaling	6	27	0.023133131085242075	0.04913648399031974
R-HSA-6811436	COPI-independent Golgi-to-ER retrograde traffic	9	50	0.02320049993608532	0.04918849062234725
